Date|Call_ID
2012/03/16 00:00:00.000|14055490230
2012/03/08 00:00:00.000|14048050490
2012/03/15 00:00:00.000|12018330140
2012/03/02 00:00:00.000|13206950590
2012/03/13 00:00:00.000|19524350690
2012/03/15 00:00:00.000|18066650240
2012/03/13 00:00:00.000|12167410320
2012/03/10 00:00:00.000|12567730170
2012/03/15 00:00:00.000|17733630970
2012/03/07 00:00:00.000|16787020120
2012/03/14 00:00:00.000|17702340500
2012/01/02 00:00:00.000|11460010170
2012/02/24 00:00:00.000|86215810440
2012/03/06 00:00:00.000|16099020820
2012/03/16 00:00:00.000|19186130710
2012/03/14 00:00:00.000|12408180170
2012/03/16 00:00:00.000|18322070220
2012/03/09 00:00:00.000|18168360120
2012/02/17 00:00:00.000|18773400940
2012/02/25 00:00:00.000|15089970580
2012/02/22 00:00:00.000|12133840720
2012/03/05 00:00:00.000|16415280020
2012/03/05 00:00:00.000|18593440840
2012/03/05 00:00:00.000|13192560270
2012/03/16 00:00:00.000|13142950010
2012/03/07 00:00:00.000|13132730890
2012/02/15 00:00:00.000|14017280160
2012/03/12 00:00:00.000|19566890420
2012/02/15 00:00:00.000|12157690920
2012/03/16 00:00:00.000|14356560220
2012/03/08 00:00:00.000|14782560740
2012/02/29 00:00:00.000|12035220450
2012/03/06 00:00:00.000|12157950910
2012/03/05 00:00:00.000|16177840400
2012/01/19 00:00:00.000|V011b120020
2012/03/12 00:00:00.000|13187790590
2012/02/20 00:00:00.000|18146630010
2012/03/14 00:00:00.000|13045740530
2012/03/02 00:00:00.000|19378980900
2012/03/01 00:00:00.000|12567920560
2012/03/13 00:00:00.000|16152260100
2012/02/28 00:00:00.000|17243300660
2012/03/14 00:00:00.000|16307760290
2012/03/09 00:00:00.000|14145460810
2012/03/06 00:00:00.000|18143440700
2012/03/06 00:00:00.000|16177080560
2012/03/05 00:00:00.000|16152280890
2012/03/05 00:00:00.000|18655230000
2012/03/12 00:00:00.000|86731220940
2012/03/07 00:00:00.000|16064750640
2012/03/05 00:00:00.000|19705220600
2012/02/20 00:00:00.000|16106910730
2012/02/22 00:00:00.000|16142230090
2012/03/16 00:00:00.000|14196900570
2012/02/24 00:00:00.000|14144440280
2012/03/11 00:00:00.000|86439820350
2012/02/21 00:00:00.000|12284520720
2012/02/28 00:00:00.000|14342950720
2012/03/07 00:00:00.000|17735360410
2012/03/07 00:00:00.000|15154010810
2012/03/13 00:00:00.000|17195470820
2012/03/06 00:00:00.000|15633860100
2012/03/13 00:00:00.000|16072780380
2012/02/28 00:00:00.000|15062140720
2012/03/09 00:00:00.000|18438730380
2012/02/14 00:00:00.000|19498880220
2012/02/21 00:00:00.000|16166810510
2012/03/12 00:00:00.000|16143170400
2012/03/16 00:00:00.000|13017820630
2012/03/01 00:00:00.000|19286490560
2012/03/15 00:00:00.000|17804440370
2012/03/08 00:00:00.000|14016030090
2012/03/07 00:00:00.000|16624730090
2012/03/08 00:00:00.000|86550700150
2012/03/09 00:00:00.000|17346970210
2012/02/16 00:00:00.000|17804750370
2012/03/09 00:00:00.000|12175200470
2012/02/21 00:00:00.000|14198720350
2012/03/09 00:00:00.000|14146070120
2012/03/03 00:00:00.000|10000020170
2012/03/07 00:00:00.000|19288650640
2012/03/07 00:00:00.000|17204730650
2012/02/27 00:00:00.000|14843500500
2012/03/08 00:00:00.000|12675600890
2012/03/09 00:00:00.000|18475730330
2012/02/02 00:00:00.000|17805240850
2012/02/22 00:00:00.000|17609360660
2012/03/15 00:00:00.000|13238880370
2012/03/09 00:00:00.000|14237650230
2012/03/02 00:00:00.000|19363980320
2012/02/14 00:00:00.000|15099240960
2012/02/27 00:00:00.000|16108410960
2012/02/16 00:00:00.000|18036090940
2012/02/16 00:00:00.000|17088490980
2012/03/07 00:00:00.000|16165380620
2012/02/14 00:00:00.000|17342660210
2012/03/09 00:00:00.000|19544410310
2012/03/09 00:00:00.000|13192320350
2012/03/07 00:00:00.000|16305210850
2012/03/07 00:00:00.000|18034570380
2012/02/13 00:00:00.000|17078260040
2012/03/15 00:00:00.000|15174390070
2012/03/09 00:00:00.000|15089700410
2012/03/13 00:00:00.000|12159480890
2012/02/13 00:00:00.000|18132470760
2012/03/03 00:00:00.000|18083510420
2012/03/05 00:00:00.000|13186970640
2012/03/07 00:00:00.000|12318250900
2012/03/05 00:00:00.000|13054510620
2012/03/02 00:00:00.000|15074520600
2012/03/15 00:00:00.000|12423740730
2012/03/05 00:00:00.000|15023260880
2012/03/05 00:00:00.000|12157480350
2012/03/16 00:00:00.000|14087700530
2012/03/16 00:00:00.000|16305010130
2012/03/13 00:00:00.000|15028590290
2012/03/07 00:00:00.000|17242940310
2012/03/12 00:00:00.000|17809800340
2012/02/15 00:00:00.000|14242060400
2012/02/23 00:00:00.000|12673230800
2012/03/02 00:00:00.000|14057020120
2012/03/16 00:00:00.000|17577440060
2012/03/08 00:00:00.000|13046450710
2012/03/08 00:00:00.000|17738990250
2012/03/05 00:00:00.000|18436690990
2012/03/06 00:00:00.000|17606840650
2012/03/16 00:00:00.000|14102760420
2012/03/07 00:00:00.000|12703380000
2012/03/05 00:00:00.000|18102370240
2012/03/05 00:00:00.000|16066330540
2012/03/08 00:00:00.000|18156370570
2012/03/08 00:00:00.000|12815930230
2012/03/12 00:00:00.000|14402330280
2012/03/16 00:00:00.000|13196700000
2012/03/12 00:00:00.000|12167610140
2012/02/29 00:00:00.000|19736570950
2012/03/16 00:00:00.000|12057860170
2012/02/24 00:00:00.000|14096250750
2012/02/28 00:00:00.000|14083310550
2012/02/21 00:00:00.000|16187870810
2012/03/05 00:00:00.000|17047240550
2012/03/07 00:00:00.000|14198660580
2012/03/12 00:00:00.000|16192380170
2012/02/16 00:00:00.000|17403870520
2012/03/12 00:00:00.000|13472520250
2012/03/08 00:00:00.000|13133810030
2012/02/29 00:00:00.000|17068650740
2012/03/02 00:00:00.000|15078950660
2012/03/03 00:00:00.000|15152740120
2012/02/15 00:00:00.000|13108320950
2012/03/08 00:00:00.000|13042950830
2012/02/14 00:00:00.000|12259290540
2012/03/05 00:00:00.000|19287920000
2012/02/24 00:00:00.000|12488090330
2012/03/15 00:00:00.000|16314450520
2012/03/05 00:00:00.000|17063270470
2012/03/08 00:00:00.000|17635370510
2012/02/28 00:00:00.000|18107850260
2012/03/02 00:00:00.000|18595250610
2012/03/09 00:00:00.000|13023810350
2012/03/09 00:00:00.000|18034730300
2012/03/08 00:00:00.000|15043070410
2012/03/05 00:00:00.000|16064730720
2012/03/14 00:00:00.000|86797810010
2012/03/06 00:00:00.000|16154590280
2012/03/08 00:00:00.000|15132440360
2012/02/14 00:00:00.000|12527280000
2012/02/10 00:00:00.000|15144480100
2012/03/05 00:00:00.000|14432990830
2012/02/13 00:00:00.000|12158780340
2012/02/04 00:00:00.000|11460000180
2012/03/08 00:00:00.000|13615750310
2012/02/15 00:00:00.000|14083150100
2012/03/02 00:00:00.000|19094220600
2012/03/08 00:00:00.000|12075900590
2012/03/06 00:00:00.000|17124340880
2012/02/25 00:00:00.000|16623690270
2012/03/05 00:00:00.000|14148170050
2012/02/13 00:00:00.000|18163940750
2012/03/01 00:00:00.000|18774260130
2012/03/06 00:00:00.000|17739680410
2012/02/29 00:00:00.000|17048240980
2012/02/27 00:00:00.000|14043730510
2012/02/28 00:00:00.000|15043070870
2012/03/03 00:00:00.000|16105210510
2012/03/09 00:00:00.000|12152250410
2012/03/05 00:00:00.000|17152150470
2012/02/17 00:00:00.000|V1AuthF0il0
2012/02/27 00:00:00.000|16189830620
2012/03/07 00:00:00.000|13037160840
2012/03/16 00:00:00.000|14402840990
2012/03/02 00:00:00.000|12189270030
2012/03/08 00:00:00.000|13194820180
2012/02/24 00:00:00.000|15097640230
2012/02/16 00:00:00.000|17806220930
2012/03/12 00:00:00.000|16142380210
2012/02/16 00:00:00.000|14122640110
2012/03/05 00:00:00.000|14137270390
2012/03/08 00:00:00.000|18083850310
2012/03/12 00:00:00.000|17707360960
2012/03/08 00:00:00.000|18433620030
2012/03/02 00:00:00.000|18477420960
2012/02/23 00:00:00.000|14129530150
2012/03/08 00:00:00.000|17734870600
2012/03/14 00:00:00.000|86879230320
2012/02/22 00:00:00.000|17708890420
2012/02/27 00:00:00.000|15867440150
2012/03/05 00:00:00.000|13189250320
2012/03/09 00:00:00.000|12157410170
2012/03/14 00:00:00.000|18039850800
2012/03/08 00:00:00.000|12626320840
2012/03/07 00:00:00.000|19192690080
2012/03/15 00:00:00.000|86879520250
2012/03/02 00:00:00.000|17188010650
2012/02/24 00:00:00.000|13015870330
2012/02/15 00:00:00.000|17082430440
2012/03/09 00:00:00.000|15159640550
2012/02/22 00:00:00.000|17726720750
2012/02/23 00:00:00.000|13102250930
2012/03/07 00:00:00.000|12699250650
2012/01/27 00:00:00.000|19166780200
2012/03/09 00:00:00.000|12703340810
2012/02/27 00:00:00.000|17244760130
2012/03/12 00:00:00.000|18189240140
2012/02/21 00:00:00.000|15803810310
2012/02/16 00:00:00.000|16466230930
2012/02/14 00:00:00.000|14013590210
2012/03/02 00:00:00.000|17735490910
2012/03/08 00:00:00.000|19068630510
2012/03/02 00:00:00.000|18433940180
2012/01/10 00:00:00.000|16143730150
2012/03/09 00:00:00.000|12107820680
2012/03/13 00:00:00.000|12102860060
2012/02/28 00:00:00.000|15597610270
2012/03/03 00:00:00.000|13122430890
2012/03/08 00:00:00.000|15018030640
2012/03/14 00:00:00.000|14193320760
2012/03/12 00:00:00.000|86226020300
2012/03/08 00:00:00.000|16195610430
2012/03/08 00:00:00.000|17242250270
2012/03/03 00:00:00.000|13193940050
2012/03/09 00:00:00.000|13189290370
2012/03/08 00:00:00.000|12709270190
2012/02/27 00:00:00.000|19543170650
2012/03/07 00:00:00.000|14103700810
2012/03/02 00:00:00.000|16063760580
2012/03/15 00:00:00.000|12085710210
2012/01/24 00:00:00.000|13147240040
2012/03/08 00:00:00.000|12696410340
2012/03/08 00:00:00.000|16462460180
2012/03/05 00:00:00.000|15023480840
2012/02/13 00:00:00.000|12136880930
2012/03/09 00:00:00.000|13256980110
2012/03/02 00:00:00.000|14196210190
2012/03/12 00:00:00.000|18019530510
2012/03/08 00:00:00.000|18048360080
2012/02/13 00:00:00.000|17017240380
2012/03/06 00:00:00.000|18438560940
2012/02/21 00:00:00.000|12524480220
2012/02/16 00:00:00.000|17163710360
2012/03/01 00:00:00.000|18436710650
2012/03/02 00:00:00.000|13235870200
2012/02/17 00:00:00.000|15172300940
2012/03/16 00:00:00.000|13055310510
2012/02/19 00:00:00.000|86438620500
2012/02/17 00:00:00.000|13366850790
2012/02/22 00:00:00.000|17134260160
2012/03/01 00:00:00.000|13013930730
2012/03/02 00:00:00.000|13522370410
2012/03/09 00:00:00.000|18649490570
2012/03/01 00:00:00.000|19122470130
2012/03/15 00:00:00.000|18032680450
2012/03/14 00:00:00.000|14106240830
2012/03/09 00:00:00.000|16088830170
2012/03/06 00:00:00.000|15418830090
2012/02/28 00:00:00.000|12489910150
2012/02/22 00:00:00.000|12033290200
2012/01/27 00:00:00.000|14082100910
2012/03/08 00:00:00.000|18504850000
2012/03/15 00:00:00.000|13105470590
2012/03/05 00:00:00.000|17604500330
2012/02/16 00:00:00.000|17325460220
2012/03/14 00:00:00.000|13307470370
2012/02/27 00:00:00.000|14785010280
2012/03/12 00:00:00.000|13303690080
2012/03/13 00:00:00.000|16039740160
2012/03/02 00:00:00.000|13019370930
2012/02/20 00:00:00.000|19184250510
2012/02/25 00:00:00.000|18572390410
2012/02/21 00:00:00.000|13526290230
2012/02/25 00:00:00.000|13142430870
2012/02/21 00:00:00.000|17083420720
2012/03/07 00:00:00.000|13345760030
2012/02/17 00:00:00.000|14404580270
2012/03/07 00:00:00.000|19038850600
2012/02/03 00:00:00.000|17142410040
2012/03/06 00:00:00.000|15046130840
2012/02/13 00:00:00.000|14072140240
2012/03/15 00:00:00.000|86731840120
2012/02/23 00:00:00.000|13156860510
2012/03/14 00:00:00.000|16085650800
2012/03/02 00:00:00.000|12152320560
2012/02/20 00:00:00.000|13088260440
2012/03/12 00:00:00.000|14104930060
2012/03/07 00:00:00.000|17245940720
2012/03/03 00:00:00.000|17732710150
2012/02/27 00:00:00.000|11460030170
2012/03/07 00:00:00.000|19548020540
2012/03/05 00:00:00.000|18437660280
2012/02/28 00:00:00.000|12012440130
2012/02/21 00:00:00.000|16468940030
2012/03/07 00:00:00.000|12626810440
2012/03/12 00:00:00.000|13306450350
2012/03/07 00:00:00.000|19167060750
2012/03/13 00:00:00.000|12154720460
2012/03/07 00:00:00.000|18435690590
2012/03/13 00:00:00.000|86719270370
2012/03/12 00:00:00.000|14238420920
2012/02/21 00:00:00.000|18506680560
2012/02/21 00:00:00.000|12625340270
2012/03/10 00:00:00.000|19729490070
2012/03/05 00:00:00.000|15133850090
2012/02/23 00:00:00.000|12487920570
2012/03/08 00:00:00.000|13142910010
2012/02/17 00:00:00.000|12036320950
2012/03/16 00:00:00.000|18593410640
2012/03/12 00:00:00.000|18036420230
2012/03/05 00:00:00.000|16103720260
2012/03/05 00:00:00.000|13302810370
2012/03/07 00:00:00.000|19708560630
2012/02/22 00:00:00.000|14172350420
2012/03/05 00:00:00.000|16369460400
2012/03/09 00:00:00.000|12159180130
2012/03/06 00:00:00.000|17248750000
2012/03/02 00:00:00.000|18174260590
2012/02/01 00:00:00.000|11460000170
2012/02/13 00:00:00.000|17083440740
2012/02/16 00:00:00.000|16104380300
2012/03/08 00:00:00.000|16132480810
2012/03/05 00:00:00.000|86572250500
2012/03/07 00:00:00.000|18572430260
2012/02/20 00:00:00.000|18145200880
2012/03/14 00:00:00.000|19726070670
2012/03/09 00:00:00.000|18107850640
2012/03/05 00:00:00.000|12037560670
2012/02/24 00:00:00.000|17809390370
2012/03/12 00:00:00.000|19544320060
2012/03/08 00:00:00.000|15176750180
2012/03/07 00:00:00.000|18328830150
2012/03/09 00:00:00.000|13049840210
2012/03/09 00:00:00.000|12146410430
2012/02/06 00:00:00.000|19018500160
2012/03/09 00:00:00.000|17408350780
2012/03/09 00:00:00.000|15863290290
2012/03/14 00:00:00.000|16144910580
2012/03/05 00:00:00.000|18432570110
2012/03/16 00:00:00.000|16025420020
2012/01/17 00:00:00.000|14405670760
2012/03/13 00:00:00.000|12525860880
2012/02/13 00:00:00.000|86551260110
2012/03/13 00:00:00.000|12153360680
2012/03/05 00:00:00.000|12488870470
2012/03/14 00:00:00.000|V1602  0  0
2012/03/09 00:00:00.000|14107020200
2012/03/08 00:00:00.000|18305820370
2012/03/12 00:00:00.000|13145320880
2012/02/23 00:00:00.000|18054920640
2012/03/09 00:00:00.000|17316880390
2012/03/09 00:00:00.000|18587680300
2012/03/05 00:00:00.000|14149330140
2012/02/27 00:00:00.000|17172490270
2012/02/25 00:00:00.000|12315390200
2012/02/25 00:00:00.000|18436690170
2012/03/07 00:00:00.000|17577520300
2012/03/08 00:00:00.000|86418390830
2012/03/08 00:00:00.000|12153860340
2012/03/16 00:00:00.000|17243350430
2012/02/22 00:00:00.000|12677310530
2012/03/12 00:00:00.000|86236710560
2012/02/16 00:00:00.000|19517320830
2012/02/24 00:00:00.000|18656910840
2012/03/16 00:00:00.000|17708750190
2012/03/02 00:00:00.000|15129040620
2012/03/05 00:00:00.000|12703650040
2012/03/03 00:00:00.000|18439970380
2012/02/22 00:00:00.000|14434470770
2012/03/16 00:00:00.000|19528320620
2012/02/16 00:00:00.000|13363720760
2012/02/29 00:00:00.000|18574880410
2012/03/14 00:00:00.000|17405240430
2012/02/28 00:00:00.000|14843400040
2012/03/15 00:00:00.000|86595820100
2012/03/02 00:00:00.000|14138270370
2012/03/15 00:00:00.000|19515290760
2012/02/13 00:00:00.000|12524350100
2012/03/09 00:00:00.000|19208190970
2012/03/02 00:00:00.000|16175230370
2012/02/13 00:00:00.000|12106740170
2012/03/09 00:00:00.000|15059790270
2012/03/15 00:00:00.000|15052460290
2012/03/05 00:00:00.000|86561310600
2012/03/15 00:00:00.000|17728730720
2012/03/05 00:00:00.000|16087480850
2012/03/16 00:00:00.000|17803070250
2012/03/07 00:00:00.000|12538510990
2012/03/06 00:00:00.000|12283850050
2012/03/15 00:00:00.000|16144090840
2012/03/15 00:00:00.000|86991380600
2012/03/14 00:00:00.000|15146450450
2012/02/25 00:00:00.000|14434140610
2012/03/07 00:00:00.000|17737670790
2012/03/02 00:00:00.000|17326020750
2012/03/12 00:00:00.000|13252320520
2012/03/05 00:00:00.000|12622510670
2012/03/07 00:00:00.000|17703230220
2012/03/07 00:00:00.000|18169660880
2012/03/06 00:00:00.000|14079140530
2012/03/05 00:00:00.000|14154410120
2012/03/09 00:00:00.000|19786830490
2012/02/23 00:00:00.000|14238860120
2012/03/05 00:00:00.000|17125630330
2012/03/07 00:00:00.000|19529370570
2012/03/16 00:00:00.000|12567020290
2012/02/09 00:00:00.000|13019770840
2012/02/22 00:00:00.000|18649210200
2012/03/09 00:00:00.000|18606420130
2012/03/12 00:00:00.000|12166960400
2012/03/12 00:00:00.000|17726750330
2012/03/09 00:00:00.000|15082820910
2012/03/13 00:00:00.000|16625710500
2012/02/22 00:00:00.000|12532220330
2012/02/16 00:00:00.000|13346870440
2012/02/29 00:00:00.000|13018990590
2012/02/16 00:00:00.000|13014390170
2012/03/07 00:00:00.000|16625130980
2012/03/07 00:00:00.000|17209870480
2012/03/09 00:00:00.000|12053820470
2012/03/06 00:00:00.000|18435860860
2012/02/21 00:00:00.000|18436180990
2012/03/15 00:00:00.000|12542350300
2012/03/05 00:00:00.000|13193940550
2012/03/08 00:00:00.000|12054580570
2012/03/08 00:00:00.000|17244920290
2012/03/02 00:00:00.000|15135220650
2012/03/07 00:00:00.000|16416760710
2012/03/05 00:00:00.000|12516750600
2012/03/05 00:00:00.000|17127280370
2012/03/09 00:00:00.000|13216320030
2012/03/03 00:00:00.000|14233370280
2012/03/08 00:00:00.000|12104810480
2012/02/28 00:00:00.000|12527940980
2012/02/21 00:00:00.000|16268560590
2012/02/22 00:00:00.000|12675190620
2012/03/16 00:00:00.000|15096790660
2012/03/15 00:00:00.000|17574650450
2012/02/20 00:00:00.000|15706450420
2012/02/21 00:00:00.000|15178490370
2012/03/12 00:00:00.000|14192440160
2012/03/05 00:00:00.000|18503990770
2012/03/03 00:00:00.000|17128260220
2012/02/21 00:00:00.000|14143930190
2012/03/13 00:00:00.000|15053850590
2012/03/09 00:00:00.000|13259440340
2012/03/05 00:00:00.000|14177420130
2012/03/10 00:00:00.000|19543920890
2012/03/05 00:00:00.000|12157450680
2012/02/28 00:00:00.000|86911210220
2012/03/09 00:00:00.000|13304520300
2012/03/02 00:00:00.000|13018600740
2012/03/16 00:00:00.000|12147730580
2012/02/21 00:00:00.000|12318530940
2012/03/10 00:00:00.000|14137830900
2012/03/14 00:00:00.000|12056470490
2012/03/12 00:00:00.000|12519800410
2012/03/05 00:00:00.000|12034700880
2012/02/29 00:00:00.000|13369910130
2012/03/02 00:00:00.000|12152280510
2012/02/28 00:00:00.000|14074620340
2012/02/27 00:00:00.000|14098530140
2012/03/09 00:00:00.000|12625390120
2012/03/09 00:00:00.000|19543840750
2012/03/12 00:00:00.000|17606040590
2012/03/07 00:00:00.000|17027730780
2012/02/14 00:00:00.000|16157670730
2012/03/02 00:00:00.000|16195870660
2012/03/07 00:00:00.000|86550310180
2012/03/15 00:00:00.000|15033410360
2012/03/02 00:00:00.000|17735290300
2012/02/27 00:00:00.000|16066660450
2012/03/12 00:00:00.000|12082060750
2012/03/08 00:00:00.000|17074780140
2012/03/05 00:00:00.000|17035190280
2012/02/29 00:00:00.000|17572440600
2012/02/17 00:00:00.000|18066770310
2012/03/02 00:00:00.000|19736840130
2012/02/21 00:00:00.000|12077820890
2012/02/15 00:00:00.000|17804890110
2012/03/08 00:00:00.000|17739330000
2012/03/09 00:00:00.000|19155420210
2012/03/07 00:00:00.000|13109010850
2012/02/15 00:00:00.000|17025670010
2012/02/28 00:00:00.000|19783320850
2012/02/22 00:00:00.000|15137370060
2012/03/10 00:00:00.000|17272540590
2012/03/12 00:00:00.000|13135370840
2012/03/08 00:00:00.000|15132450810
2012/03/09 00:00:00.000|18139900260
2012/02/24 00:00:00.000|17016410420
2012/03/05 00:00:00.000|16017290590
2012/03/09 00:00:00.000|13045950260
2012/02/22 00:00:00.000|16142770640
2012/03/03 00:00:00.000|16417640480
2012/03/09 00:00:00.000|16017360200
2012/03/16 00:00:00.000|17804850290
2012/03/05 00:00:00.000|15022230100
2012/03/08 00:00:00.000|16186700860
2012/03/08 00:00:00.000|16167960290
2012/03/02 00:00:00.000|15635880390
2012/03/05 00:00:00.000|16159520130
2012/03/08 00:00:00.000|12317880600
2012/03/02 00:00:00.000|17123230270
2012/03/07 00:00:00.000|18123390190
2012/03/13 00:00:00.000|16262340990
2012/03/08 00:00:00.000|15132330680
2012/03/15 00:00:00.000|17242230300
2012/03/05 00:00:00.000|12624950520
2012/03/03 00:00:00.000|13195500440
2012/03/08 00:00:00.000|17069450670
2012/02/23 00:00:00.000|14097620480
2012/03/07 00:00:00.000|11460020180
2012/03/15 00:00:00.000|12567650960
2012/02/23 00:00:00.000|17856710330
2012/03/12 00:00:00.000|86310620180
2012/03/13 00:00:00.000|18195630210
2012/02/20 00:00:00.000|17736260700
2012/02/29 00:00:00.000|17192000770
2012/02/28 00:00:00.000|19736970390
2012/03/13 00:00:00.000|16144360430
2012/03/08 00:00:00.000|18472670180
2012/03/08 00:00:00.000|16129240940
2012/03/14 00:00:00.000|18028750160
2012/02/24 00:00:00.000|15177890880
2012/03/02 00:00:00.000|17039780250
2012/02/21 00:00:00.000|16199210730
2012/03/05 00:00:00.000|17196460950
2012/01/19 00:00:00.000|10000010020
2012/03/08 00:00:00.000|19857300590
2012/03/05 00:00:00.000|19284460420
2012/03/05 00:00:00.000|14233180460
2012/03/10 00:00:00.000|12154230140
2012/03/12 00:00:00.000|18639440710
2012/03/02 00:00:00.000|17033600180
2012/03/02 00:00:00.000|15704520260
2012/03/09 00:00:00.000|86790680210
2012/03/02 00:00:00.000|12188790810
2012/03/02 00:00:00.000|19039380370
2012/03/07 00:00:00.000|16019510010
2012/03/14 00:00:00.000|14437320030
2012/02/16 00:00:00.000|14092210480
2012/03/05 00:00:00.000|15592710650
2012/03/13 00:00:00.000|12514010700
2012/03/05 00:00:00.000|15109210230
2012/03/16 00:00:00.000|13303370820
2012/03/14 00:00:00.000|13177010870
2012/03/15 00:00:00.000|13134140920
2012/02/13 00:00:00.000|18655730720
2012/03/15 00:00:00.000|12152360470
2012/03/05 00:00:00.000|19166840170
2012/03/06 00:00:00.000|19167860000
2012/03/08 00:00:00.000|16196700250
2012/03/09 00:00:00.000|14162870330
2012/03/07 00:00:00.000|13308320220
2012/03/02 00:00:00.000|15633860200
2012/03/07 00:00:00.000|13196280270
2012/02/21 00:00:00.000|17329290270
2012/03/06 00:00:00.000|12155490040
2012/03/08 00:00:00.000|18304910580
2012/02/23 00:00:00.000|12483630490
2012/03/09 00:00:00.000|15638860080
2012/03/08 00:00:00.000|15092510210
2012/03/08 00:00:00.000|19045010070
2012/02/17 00:00:00.000|15866980440
2012/03/05 00:00:00.000|16417530290
2012/03/06 00:00:00.000|15734750310
2012/02/15 00:00:00.000|19019490660
2012/03/12 00:00:00.000|13138830880
2012/02/17 00:00:00.000|13108380270
2012/03/03 00:00:00.000|16418220690
2012/03/09 00:00:00.000|13138390720
2012/02/24 00:00:00.000|12484350640
2012/03/05 00:00:00.000|19707260590
2012/02/16 00:00:00.000|16185330470
2012/03/08 00:00:00.000|13043680380
2012/03/12 00:00:00.000|18705780200
2012/03/06 00:00:00.000|12516750230
2012/03/02 00:00:00.000|16063580180
2012/03/09 00:00:00.000|13202270120
2012/03/06 00:00:00.000|13344930080
2012/03/15 00:00:00.000|17187670190
2012/02/27 00:00:00.000|13309830210
2012/03/09 00:00:00.000|19544040320
2012/03/16 00:00:00.000|17736260280
2012/03/14 00:00:00.000|15867580000
2012/03/15 00:00:00.000|12083600220
2012/03/05 00:00:00.000|16417490450
2012/03/07 00:00:00.000|13025610230
2012/03/14 00:00:00.000|12157940580
2012/03/07 00:00:00.000|19545880780
2012/03/08 00:00:00.000|18436510750
